250;0.000000;0.000000;-107374176.000000;-107374176.000000;-107374176.000000;-1.#IND00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00
500;0.000000;0.000000;-107374176.000000;-107374176.000000;-107374176.000000;-1.#IND00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00
52125;2.189480;0.000000;0.319945;-0.029942;1.176471;-5.858663;115.599525;143.030136;116.552345;122.794434;124.466217;177.537537;121.825996;156.159576;121.926125;129.020432;117.795479;169.296448;120.052261;132.912292;111.972984;132.912292;126.484444;166.848557;116.593819;166.848557;162.000000;132.156586;162.000000;162.521973;166.892029;145.205750;159.012054;143.769089;100.759865;143.175491;101.099541;123.371239;114.014175;178.960358;110.874893;157.003906;146.567734;147.926300
52171;1.757753;0.000000;0.320788;-0.049290;1.147059;-5.838141;115.744141;143.439407;116.364990;123.084312;124.684715;177.829498;122.081047;156.577667;121.064377;130.384323;117.043953;169.724380;120.190117;133.261856;111.785629;133.261856;126.297089;167.203583;116.835419;167.203583;163.000000;132.236069;163.000000;162.805283;167.062546;145.354843;159.201538;143.931061;100.871407;143.551239;101.183258;123.709366;114.250626;179.235474;111.068130;157.374985;146.929733;148.246689
52218;1.620988;0.000000;0.317972;-0.059019;1.147059;-5.838166;115.751068;143.440628;116.371918;123.086456;124.691643;177.831650;122.087975;156.579819;121.071304;130.386642;117.050880;169.726532;120.197044;133.263550;111.792557;133.263550;126.304016;167.205734;116.842346;167.205734;163.000000;132.235107;163.000000;162.803833;167.063141;145.354370;159.201767;143.931030;100.845757;143.571793;101.146660;123.732368;114.249130;179.246948;111.065399;157.372894;146.929230;148.247910
52250;2.546900;0.000000;0.366971;-0.071828;1.117647;-4.993056;115.928490;143.846039;116.241821;123.432991;124.561554;178.190674;122.165771;156.964890;121.265274;130.778000;117.920792;169.078583;120.397270;133.639511;111.991837;133.639511;126.173920;167.577789;116.911568;167.577789;163.000000;132.374161;163.000000;162.922821;167.112534;145.444427;159.222687;144.035690;101.010025;143.902420;101.274033;124.046516;114.345161;179.487549;111.195290;157.754196;146.965164;148.518463
52296;2.990420;0.000000;0.383240;-0.082165;1.117647;-4.990223;115.853165;143.989990;116.203568;123.573799;124.486221;178.437851;122.286842;157.142487;121.189949;130.907516;117.845459;169.229950;120.321945;133.781891;111.916512;133.781891;126.098595;167.790161;116.836243;167.790161;163.000000;132.536163;163.000000;163.190765;167.157913;145.618729;159.290390;144.209229;101.099312;144.086746;101.327225;124.219048;114.562065;179.657120;111.346657;157.906219;147.087128;148.727570
52343;4.776812;0.000000;0.396806;-0.071483;1.176471;-4.721160;115.889954;144.189743;116.140419;123.841377;124.566902;178.610214;122.352699;157.240616;121.258636;129.050507;117.932022;169.351257;120.390305;134.015564;111.953125;134.015564;126.172256;167.925415;116.921837;167.925415;163.000000;132.658447;163.000000;163.496246;167.193024;145.809738;159.307327;144.408569;101.052994;144.362122;101.286972;124.507835;114.624214;179.779510;111.367935;158.149094;147.097229;148.781281
52375;4.199869;0.000000;0.360811;-0.084673;1.176471;-5.740879;115.982674;144.466232;116.209618;124.158676;124.745178;178.882050;122.510162;157.500992;121.138847;130.319672;117.087288;170.640701;120.471588;134.312454;112.025192;134.312454;126.352730;168.191528;117.081810;168.191528;163.000000;132.925552;163.000000;163.621002;167.272781;146.015564;159.424561;144.644485;101.210419;144.713287;101.405785;124.874519;114.777176;180.105972;111.525894;158.434845;147.253876;148.987976
52406;3.154910;0.000000;0.346433;-0.102589;1.147059;-4.354263;116.079399;144.826416;116.340729;124.524712;124.615891;179.116806;122.690392;157.891495;122.226631;131.712601;119.239388;170.964661;120.556694;134.675568;111.895905;134.675568;126.507179;168.504150;117.202621;168.504150;163.000000;133.053116;163.000000;163.768845;167.162369;146.209732;159.304230;144.843246;101.175812;145.105362;101.418831;125.265739;114.941872;180.347397;111.646935;158.776291;147.197357;149.340149
52453;2.041925;0.000000;0.339232;-0.141558;1.117647;-4.467604;116.079628;144.829025;116.340958;124.528732;124.616119;179.119415;122.690620;157.894104;122.226860;132.714371;119.239616;170.966736;120.556923;134.678879;111.896133;134.678879;126.507408;168.506760;117.202995;168.506760;163.000000;133.074768;163.000000;163.782211;167.205719;146.258713;159.343277;144.890839;101.175842;145.104797;101.419861;125.268448;114.949608;180.369568;111.645844;158.776016;147.222672;149.356491
52484;1.526045;0.000000;0.324976;-0.132016;1.176471;-4.970349;115.777161;145.441299;116.543541;125.048134;124.818703;179.502747;122.563232;158.449127;122.946671;132.226532;119.442200;172.543549;120.230415;135.244720;112.098717;135.244720;126.379936;168.975937;117.405579;168.975937;162.000000;133.208603;162.000000;164.040726;166.935165;146.343414;159.064377;145.002548;100.758545;145.759048;100.939613;125.898392;114.905983;180.862198;111.462158;159.431839;146.947098;149.709885
52531;0.571145;0.000000;0.374207;-0.141849;1.205882;-1.794951;115.100945;146.044739;115.781044;125.703796;125.332779;180.151749;122.105293;158.877045;121.252403;132.623413;119.956276;174.003967;119.548988;135.874268;111.344589;135.874268;125.974854;169.514404;117.142769;169.514404;162.000000;133.498444;162.000000;164.411591;166.748489;146.591690;158.846848;145.248795;100.202202;146.891724;100.283852;126.960052;114.705093;181.687088;111.001289;160.199173;146.592026;150.137283
52562;-2.161801;0.000000;0.400364;-0.153504;1.294118;-3.742208;114.325096;146.989670;114.881729;126.524338;125.924057;180.634064;121.578476;159.492615;120.453590;133.187775;117.547554;177.640533;118.749382;136.757004;110.435585;136.757004;125.565460;170.063339;116.807304;170.063339;162.000000;133.846725;162.000000;164.800171;166.273575;146.774475;158.364578;145.586990;99.376862;148.247559;99.299454;128.221146;114.369270;182.411499;110.341553;161.331253;146.064926;150.617920
52593;-4.960596;0.000000;0.430017;-0.180507;1.294118;-3.168190;113.487305;148.368225;113.936928;127.670906;126.576195;181.521255;121.035622;160.612686;118.659470;135.217026;116.199692;179.678604;117.910332;138.019562;109.480064;138.019562;125.027412;171.066971;116.370598;171.066971;162.000000;134.088562;162.000000;165.283173;167.168793;153.777466;157.854752;145.987015;98.507324;149.885330;98.309113;129.797745;113.998917;183.336914;109.718498;162.812851;145.516190;151.488968
52640;-5.385069;0.000000;0.448718;-0.192771;1.323529;-0.985895;112.618004;149.710510;112.922539;128.834625;127.257660;182.393600;120.381805;161.724274;117.664803;135.238525;116.881157;180.799194;116.932816;139.272568;108.439339;139.272568;124.408844;172.058929;115.995956;172.058929;161.000000;134.437820;161.000000;165.760757;166.641891;153.930161;157.274918;146.349747;97.657936;151.948410;97.245438;131.723770;113.813904;184.447556;109.061531;164.372513;144.834198;152.524429
52687;-5.882981;0.000000;0.464140;-0.203351;1.323529;-0.995578;112.633995;149.720413;112.938530;128.825592;127.273651;182.383148;120.397797;161.715240;117.680794;135.226669;116.889397;180.790161;116.948807;139.272995;108.455330;139.272995;124.424835;172.049194;116.011948;172.049194;161.000000;134.482849;161.000000;165.782211;166.647751;153.951843;157.222565;146.293701;97.574432;151.947845;97.164429;131.717972;113.815308;184.372269;109.051003;164.371658;144.834152;152.523926
52718;-3.909214;0.000000;0.479132;-0.214514;1.294118;-1.314958;111.709579;151.221390;111.928955;130.124588;127.993256;183.436905;119.763901;162.996902;117.634354;135.419662;116.609001;180.111435;115.922134;140.672989;107.389076;140.672989;123.757240;173.216904;115.599709;173.216904;161.000000;134.847946;161.000000;166.265945;166.008011;154.177032;156.571930;146.730682;96.545555;154.088272;95.980278;133.750916;113.623940;185.604874;108.363304;166.026505;144.014221;153.633606
52750;0.000000;0.000000;0.504314;-0.295284;1.264706;1.245887;110.724251;152.890350;110.734581;131.582550;128.785583;184.416290;119.029900;164.264191;115.447281;137.696625;116.401337;181.587051;114.745972;142.236450;106.220016;142.236450;123.043686;174.340240;115.181091;174.340240;160.000000;135.143890;160.000000;166.758118;165.372406;154.262390;155.845108;147.053314;95.585114;156.522461;94.728287;136.022141;113.531601;186.678452;107.762566;167.843277;143.135803;154.697708
52796;0.000000;0.000000;0.532673;-0.334756;1.264706;1.079037;109.734070;154.641113;109.563416;133.056046;129.515228;185.412064;118.441399;165.629898;114.321152;139.021622;115.130966;182.038864;113.637894;143.848572;105.113792;143.848572;122.499939;175.520981;114.801003;175.520981;160.000000;135.569122;160.000000;167.114288;164.843384;154.489334;155.225800;147.570953;94.704071;159.139557;93.608246;138.487778;113.395721;188.003723;107.107460;169.701767;142.405670;155.868240
52828;0.000000;0.000000;0.553068;-0.376251;1.323529;2.828369;109.007042;156.100327;108.719666;134.346512;130.102524;186.269409;117.904366;166.714142;113.489677;139.167374;115.718269;184.299438;112.796707;145.223419;104.247742;145.223419;122.014854;176.491776;114.443054;176.491776;159.000000;135.956085;159.000000;167.498596;164.537613;154.725037;154.749084;148.015030;93.983681;161.522049;92.579124;140.762024;113.297798;189.017059;106.625900;171.280258;141.786926;156.769958
52875;0.000000;0.000000;0.570758;-0.419552;1.294118;1.655682;108.427864;157.198456;109.138130;135.363617;130.520996;186.859146;117.594551;167.525650;113.863800;141.085922;115.136734;185.146698;112.159126;146.281036;104.666206;146.281036;121.773857;177.192398;114.221451;177.192398;159.000000;136.330338;159.000000;167.715576;164.363785;155.078369;154.411926;148.483063;93.514191;163.220520;91.815437;142.344620;113.277916;189.760666;106.243965;172.413101;141.474808;157.554321
52906;0.000000;0.000000;0.584577;-0.454748;1.264706;1.694110;108.436241;157.207870;109.128006;135.370468;130.510864;186.867218;117.584427;167.533722;113.853676;142.093994;115.126610;185.154770;112.165573;146.289169;104.656082;146.289169;121.790726;177.200470;114.211327;177.200470;159.000000;136.278976;159.000000;167.716629;164.366241;155.071533;154.416428;148.484543;93.524704;163.230576;91.816284;142.349930;113.296013;189.860107;106.277908;172.420776;141.476166;157.548447
52937;0.000000;0.000000;0.599535;-0.486524;1.176471;3.260709;108.397682;158.183167;109.170799;136.000870;130.464493;187.564972;117.529381;168.371002;112.896461;143.889923;115.181877;184.025238;112.208366;147.092010;104.698875;147.092010;121.831398;177.967987;114.254112;177.967987;159.000000;136.661346;159.000000;168.061508;164.354141;155.535294;154.287338;148.945572;93.587334;164.493607;91.691376;143.501541;113.347122;190.445862;106.287254;173.431168;141.506088;158.268448
52984;0.000000;0.000000;0.596983;-0.531183;1.205882;2.781095;109.625618;158.624832;110.347893;136.370087;131.145432;188.033966;118.865059;168.870789;114.134613;145.323990;116.132164;186.465851;113.442902;147.497467;105.926361;147.497467;123.049606;178.452377;115.341217;178.452377;160.000000;136.924805;160.000000;168.689926;165.829849;157.277420;155.787186;150.222519;94.844505;164.652786;92.847145;143.633057;114.089737;190.926590;107.431702;173.852905;142.971893;158.947266
53031;0.000000;0.000000;0.569781;-0.553437;1.264706;0.650126;113.114548;159.107040;113.851875;136.852295;133.363449;188.732803;121.877853;169.352997;117.901566;143.874359;118.389526;186.898422;117.215309;147.979675;109.685448;147.979675;125.930504;179.042908;118.050659;179.042908;164.000000;136.990295;164.000000;169.415131;169.038971;159.760010;159.210526;152.077850;98.450363;163.847946;96.679764;142.864243;116.199593;191.319183;110.530174;173.834167;146.505661;160.224457
53062;0.000000;0.000000;0.519782;-0.582703;1.235294;-1.568664;118.037743;159.426331;118.729088;137.171585;136.815796;189.052094;126.369370;169.672287;122.924263;145.193649;121.774010;187.217712;122.251854;148.298965;114.938927;148.298965;130.181625;179.362198;122.157928;179.362198;167.000000;136.963409;167.000000;170.366898;172.666306;161.342255;163.212219;153.700729;103.784386;162.566071;102.275391;141.746521;119.603119;191.405197;115.050728;173.352386;151.022583;161.211670
53093;0.000000;0.000000;0.442514;-0.596052;1.088235;-1.558371;120.674850;159.725616;121.263451;137.470871;138.637268;189.351364;128.583099;169.971573;124.440689;146.684860;123.414444;184.426086;124.794411;148.598236;117.764008;148.598236;132.290817;179.661469;124.209137;179.661469;169.000000;137.452454;169.000000;171.081909;174.028732;162.205032;164.990021;154.367264;106.868179;161.467590;105.565651;140.847610;121.385757;191.271881;117.624100;172.836273;153.133759;161.994568
53125;0.000000;0.000000;0.404702;-0.614819;1.058824;-1.600802;120.693260;159.742722;121.249702;137.483246;138.623520;189.363754;128.569351;169.983948;124.426941;147.698105;123.400696;184.438461;124.780663;148.612991;117.750259;148.612991;132.277069;179.673843;124.195389;179.673843;169.000000;137.446198;169.000000;171.067993;174.031494;162.202209;164.997955;154.364334;106.889816;161.513641;105.599342;140.888138;121.387047;191.269943;117.622040;172.862183;153.138870;161.997391
53156;0.000000;0.000000;0.354237;-0.621165;1.147059;-2.883206;121.115646;159.739532;121.876556;137.480057;138.953384;189.360550;128.863785;169.980759;125.996300;145.694916;123.995834;185.435272;125.326927;148.609787;118.294968;148.609787;132.635681;179.670654;123.790527;179.670654;169.000000;138.249603;169.000000;171.477600;173.978928;162.471497;165.069519;154.517944;107.260460;161.358246;106.198563;140.793182;121.487930;191.568726;117.810440;172.774261;153.320343;162.156097
53203;0.000000;0.000000;0.317841;-0.628729;1.147059;-2.875510;121.088242;159.862854;121.843117;137.621567;138.975510;189.523163;128.899475;170.132355;125.968895;145.824478;123.968430;185.671371;125.299522;148.742203;118.323082;148.742203;132.608276;179.827759;123.763123;179.827759;169.000000;138.930084;169.000000;171.721680;173.771774;162.670532;164.945526;154.673004;107.197792;161.469727;106.213150;140.853439;121.525177;191.787582;117.798126;172.918884;153.245621;162.246765
53234;0.000000;0.000000;0.291981;-0.637783;1.117647;-1.394899;121.500244;159.809769;122.137726;137.568481;139.357819;189.461182;129.356888;170.079269;125.295853;146.771393;124.350395;185.618286;125.663086;148.689117;118.704788;148.689117;133.092606;179.770218;124.217194;179.770218;169.000000;139.113037;169.000000;171.783066;173.885956;162.822845;165.198593;154.846558;107.710411;161.401459;106.662842;140.845581;121.880630;191.770706;118.249344;172.820709;153.603241;162.203400
53265;0.000000;0.000000;0.259159;-0.655917;1.117647;-1.247231;122.288063;159.964966;122.807114;137.874954;140.057495;189.740997;130.069962;170.456940;125.970413;148.139160;125.125252;186.978073;126.336937;148.919952;119.514557;148.919952;133.850082;180.098969;125.053558;180.098969;170.000000;139.402847;170.000000;172.183548;174.370560;163.283829;165.866730;155.330383;108.695465;161.439545;107.697968;140.958450;122.673805;192.053970;119.110252;172.902466;154.301758;162.422806
53312;0.000000;0.000000;0.230403;-0.653983;1.147059;-1.066168;122.865845;160.738297;123.247398;138.548904;140.535797;190.091843;130.619064;170.912003;126.437546;146.713394;125.697525;186.497635;126.819153;149.643600;119.982048;149.643600;134.380157;180.501923;125.618385;180.501923;170.000000;139.607834;170.000000;172.464142;174.818573;163.577438;166.251419;155.775879;109.412750;162.330978;108.228394;141.777740;123.250076;192.543945;119.711716;173.694153;154.759705;162.811325
53359;0.000000;0.000000;0.209157;-0.657225;1.147059;-1.066168;122.859055;160.740402;123.252731;138.552444;140.541138;190.095383;130.624405;170.915543;126.442886;146.716934;125.702866;186.501175;126.824493;149.646423;119.987381;149.646423;134.385498;180.505463;125.623718;180.505463;170.000000;139.715332;170.000000;172.468964;174.817215;163.589859;166.245804;155.816803;109.410561;162.331635;108.225952;141.778473;123.249336;192.546936;119.709717;173.693649;154.753860;162.812286
53390;0.000000;0.000000;0.191688;-0.659699;1.117647;-1.077315;122.911880;161.481705;123.307098;139.215607;140.443756;190.503159;130.706192;171.380753;126.523026;147.242569;125.794525;186.002136;126.905167;150.348663;120.040268;150.348663;134.288116;180.941956;125.703117;180.941956;170.000000;139.919250;170.000000;172.645874;175.046021;163.869461;166.609665;156.211777;109.497520;163.226501;108.237839;142.639481;123.296616;193.011765;119.756264;174.507797;155.108078;163.246262
53421;0.000000;0.000000;0.180754;-0.673062;1.176471;-1.024082;123.002411;161.605774;123.175636;139.423874;140.650009;190.375824;130.928680;171.504822;126.391563;147.410889;125.663063;188.185684;126.773705;150.514816;119.908806;150.514816;134.156662;180.940323;125.571655;180.940323;170.000000;140.095657;170.000000;172.748108;175.181549;163.986710;166.605713;156.233414;109.582214;163.580307;108.204597;142.937469;123.602295;193.261459;119.982666;174.793137;155.076447;163.063736
